PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge,Prediction
48979101,628000,9/1/2015,530330247012,R5,9,3,3,2880,480,14768,1,1960,,47554236,-122178645,406100,1127,1967,0.6146,0.1365,67237,0.3241,36.4,698852.0413897223
48979166,540000,9/29/2015,530330247012,R5,9,6,1.75,2140,570,9135,2,1967,,47556436,-122176913,406100,1127,1967,0.6146,0.1365,67237,0.3241,36.4,693068.4172973117
48979481,575000,9/12/2015,530330250013,R5,9,3,1.75,1670,440,8400,1,1963,,47547547,-122170458,442000,1421,1969,0.9393,0,91622,0.3995,47,553956.8538454194
48979588,599950,6/23/2015,530330247022,R5,9,4,2.5,2600,570,8400,1,1962,78,47546768,-122178015,458300,1964,1971,0.8109,0,103425,0.3483,50.2,625114.5368075009
48979849,658000,5/20/2015,530330250014,R5,9,5,4,2930,480,12154,1,1966,,47555016,-122169869,473200,1463,1965,0.8137,0,120708,0.4849,46.2,723847.1508529482
48980476,594000,9/26/2015,530330247012,R5,9,3,1.75,1850,290,7758,1,1974,,47560448,-122176782,406100,1127,1967,0.6146,0.1365,67237,0.3241,36.4,597509.9443606775
48980571,3550000,9/1/2015,530330239004,R2.5,9,3,4,4200,740,18362,1,2005,244,47569360,-122191332,1000001,1120,1974,0.8253,0,130000,0.3032,44.1,3205387.1183151775
48980815,529950,5/9/2015,530330250012,R6,9,4,3,1860,,7500,1,1967,,47539828,-122172677,450400,1141,1980,0.5528,0.0391,71311,0.4049,33.9,560722.1833242573
48981017,183495,8/1/2015,530330273004,UL7200,9,2,1,980,,10240,1,1942,,47483399,-122301837,204200,1202,1958,0.7481,0.1,53795,0.3975,38.8,
48981183,242300,5/23/2015,530330299011,R4,9,3,1.75,1190,490,7226,1,1985,,47327233,-122272324,300800,1119,1976,0.8006,0,66446,0.449,36.9,
48981194,310000,6/24/2015,530330299011,R4,9,3,2.25,1432,460,6652,2,1987,,47326670,-122273859,300800,1119,1976,0.8006,0,66446,0.449,36.9,
48982053,720500,6/13/2015,530330014004,SF 7200,9,4,3,2090,,7505,1,1960,78,47707108,-122371114,436000,1719,1953,0.7389,0.0742,104844,0.2423,46.2,695952.6861210641
48982744,475000,8/22/2015,530330286001,R15,9,4,2,2710,,17520,1,1954,,47431586,-122349050,693600,,1959,0.8742,0.0909,175833,0.2484,57.8,459784.19319280185
48983128,699950,5/13/2015,530330286003,R12.5,9,4,3.25,3674,710,12793,2,1987,78,47435715,-122343059,445500,1515,1964,0.8782,0,103000,0.3526,50.6,769816.018438304
48983613,225000,4/29/2015,530330305043,R7,9,3,1,1300,290,8316,1,1954,,47322048,-122216376,216700,826,1978,0.2542,0,31103,0.2175,47.5,
48984896,401000,5/19/2015,530330017013,SF 5000,9,3,1,1180,,3844,1,1917,,47703844,-122354416,343900,881,1977,0.6125,0,82727,0.2731,33,
48985007,476000,7/3/2015,530330013003,SF 5000,9,4,2,2030,,3777,2,1927,,47702663,-122349019,350000,908,1985,0.3654,0.1698,47011,0.2647,28.6,656576.5680259152
48985138,400000,5/22/2015,530330017013,SF 5000,9,2,1,860,,3844,1,1912,,47702680,-122350413,343900,881,1977,0.6125,0,82727,0.2731,33,
48985192,150000,6/13/2015,530330292031,MRT16,9,2,1,1080,,5461,1,1948,,47387552,-122235130,255700,770,1992,0.1674,0.1206,31875,0.443,31.5,
48985398,174800,6/19/2015,530330003002,SF 5000,9,2,1,720,,9120,1,1942,,47730326,-122341351,307800,994,1960,0.6134,0.1011,80054,0.2689,40.2,
48986297,500000,9/3/2015,530330205004,R6,9,3,3,2330,460,6749,2,1997,,47752994,-122322828,314500,1625,1968,0.6059,0,92150,0.4532,33.3,493027.30025488226
48987252,560000,6/2/2015,530330216004,R6,9,4,2.75,3070,480,9781,1,1984,79,47763774,-122254239,489700,953,1976,0.6761,0,100179,0.3553,46.5,611267.3991181559
48987546,360000,4/24/2015,530330204012,R6,9,4,2,1650,360,7552,1,1977,,47776462,-122324146,343400,,1955,0.9257,0.1965,82344,0.3529,46.1,387114.9234266668
48987926,419600,4/25/2015,530330208002,R6,9,3,2,1710,570,8460,1,1976,,47755390,-122353397,339000,,1959,0.9863,0.2327,95735,0.3306,51.7,436005.44716737664
48988470,565000,5/30/2015,530330220012,R 7200,9,3,1.75,2020,670,7566,1,1984,78,47736368,-122200769,526000,1928,1996,0.463,0.0329,41042,0.2257,43.8,569451.3027217471
48988695,576000,5/1/2015,530330235002,R3.5,9,3,2,1500,280,13891,1,1951,,47586551,-122175359,475500,1173,1966,0.6163,0.1004,82200,0.1581,32.3,
48989397,167100,7/18/2015,530330267001,R6,9,3,1,1040,,8382,1,1945,,47503504,-122356852,227500,887,1955,0.531,0.1328,41528,0.2267,34.8,
48989496,485000,5/30/2015,530330294061,SR6,9,4,3,3400,530,10261,2,1990,,47389946,-122176320,326700,1125,1991,0.6876,0.0387,74261,0.3945,32.6,420913.1765466417
48989531,245000,9/5/2015,530330309022,RS 6,9,3,2,1430,440,10850,1,1994,,47267140,-122232664,241100,828,1989,0.7215,0.0458,64375,0.4132,35.2,
48989703,667700,8/13/2015,530330096002,SF 5000,9,3,2,1510,,5000,2,1910,,47582919,-122383065,355000,943,1982,0.2901,0,39626,0.1907,36.7,375318.7925901935
48990909,500000,9/5/2015,530330014001,SF 7200,9,4,1,1690,,6265,2,1930,,47711913,-122353803,350700,922,1956,0.5591,0.0518,70972,0.2751,33.2,402852.01416857884
48991060,745000,9/12/2015,530330096003,SF 5000,9,3,2,2270,,5750,1,1905,82,47582433,-122391514,654300,1169,1943,0.5971,0.1275,74917,0.0749,42.3,643416.9102020998
48991221,400000,4/8/2015,530330002006,SF 7200,9,3,1,1250,,7157,1,2010,,47732290,-122304261,347300,,1953,0.9329,0,76369,0.4654,39,
48991934,500000,5/28/2015,530330202003,R6,9,3,1.75,2250,240,7400,1,1973,,47773448,-122373138,394300,916,1967,0.6766,0.1061,81813,0.2047,55.8,520974.306867023
48991966,465000,6/20/2015,530330097024,SF 5000,9,3,1.5,1700,,6804,1,1951,,47569426,-122398380,438100,,1953,0.8971,0,92143,0.4569,44.3,482695.2837369168
48993146,680200,7/24/2015,530330250011,R6,9,4,2.5,2410,1010,14951,2,1997,,47529455,-122174542,470800,,1989,0.978,0,147361,0.5472,40.9,1014032.1136056486
48994457,262950,8/11/2015,530330273004,UL7200,9,5,2,1500,400,8422,2,1931,,47483802,-122304524,204200,1202,1958,0.7481,0.1,53795,0.3975,38.8,
48996529,557400,9/29/2015,530330322083,SFE,9,4,2.25,2400,670,24511,1,1972,78,47550289,-122032875,378600,1392,2003,0.3272,0.1159,66991,0.2069,46.5,621007.3807125199
48996555,660000,4/4/2015,530330322084,SFE,9,3,3,2590,640,35640,1,1987,78,47551536,-122029736,718800,1227,1997,0.4765,0.0938,86903,0.3165,33,741045.3231615294
48996874,440000,7/11/2015,530330003002,SF 5000,9,4,2.5,2420,210,2625,3,1999,,47733676,-122336642,307800,994,1960,0.6134,0.1011,80054,0.2689,40.2,657118.0706043778
48998727,536650,4/16/2015,530330222031,RSA 6,9,3,2,2090,420,8910,1,1975,78,47714888,-122222315,595000,1882,1992,0.8728,0.0096,126397,0.379,42.5,550419.9001873889
48999836,800000,6/27/2015,530330226034,RSX 7.2,9,3,2.5,2540,640,9515,2,2006,,47694448,-122178180,445100,1409,1993,0.6244,0.0343,115350,0.3892,35.8,637020.3174763507
49000210,1150000,7/16/2015,530330240002,R3.5,9,4,2,2620,490,11304,1,2003,,47635785,-122204014,743200,2001,1961,0.7408,0,147578,0.4026,35.8,1204542.0676340202
49003576,625000,7/1/2015,530330277012,RA5,9,5,3.5,3820,550,14193,1,1973,82,47505851,-122472544,397300,,1967,0.9167,0,69750,0.2121,52.6,671658.2189023907
49003696,436000,8/13/2015,530330204023,RS 7200,9,3,1.75,1310,440,9092,1,1982,,47769799,-122294360,360000,688,1972,0.8417,0.2514,44289,0.1081,47,
49004251,705000,5/28/2015,530330322081,R4,9,4,2.5,2810,670,7640,2,1992,,47577562,-122054263,402700,1875,1992,0.8423,0.0731,128542,0.2904,54.5,678012.5460880488
49004517,1515000,5/30/2015,530330322081,R1,9,5,4.5,4410,880,17696,2,2000,78,47572213,-122057492,402700,1875,1992,0.8423,0.0731,128542,0.2904,54.5,1337946.2605625007
49004989,839000,5/2/2015,530330226034,RSX 7.2,9,5,3.5,3350,430,7700,2,2015,,47691832,-122175010,445100,1409,1993,0.6244,0.0343,115350,0.3892,35.8,875385.8276442165
49005218,681000,8/22/2015,530330213001,RS 7200,9,4,2.5,2150,,9204,1,1958,244,47739757,-122286200,682400,1093,1967,0.585,0.0838,99313,0.2761,40.7,658129.4723261672
49005391,861000,8/22/2015,530330044004,NC240,9,3.384615385,2.192307692,1800,,3780,1,1990,,47667493,-122317062,426200,855,1965,0.0679,0.0769,32143,0.0538,22.9,849198.5192099613
49005640,550000,8/26/2015,530330234013,R5,9,4,2,1770,440,8400,1,1956,,47586906,-122133893,366800,1070,1964,0.5542,0,75591,0.3042,32.5,535162.3670065511
49006057,507000,7/24/2015,530330014004,SF 7200,9,2,1,1030,200,6210,1,1947,,47698025,-122372375,436000,1719,1953,0.7389,0.0742,104844,0.2423,46.2,
49008217,340000,8/27/2015,530330320081,R6,9,1,1,680,,10588,2,1936,244,47366703,-122053034,394600,1244,1984,0.8862,0.1226,111438,0.3433,41.3,
49009309,830000,4/10/2015,530330057006,SF 5000,9,4,3,2020,400,6000,1,2015,,47656317,-122400451,518400,924,1954,0.5362,0.0468,61354,0.2838,43.3,894206.3691578484
49009658,551500,6/23/2015,530330057002,SF 5000,9,2,1,900,320,6360,1,1950,78,47650204,-122396519,611700,1766,1945,0.7057,0,104013,0.4553,33.2,
49010379,453000,6/13/2015,530330226052,R5,9,2,1.5,1420,,2594,2,1986,,47682024,-122162005,449000,1380,1985,0.811,0,108092,0.4141,34,
49010396,502800,9/16/2015,530330226052,R5,9,2,3,1830,540,4011,2,1987,,47681357,-122163489,449000,1380,1985,0.811,0,108092,0.4141,34,500978.6976872721
49010554,523000,6/16/2015,530330088002,SF 5000,9,3,1.5,1380,200,5000,1,1946,,47606322,-122297114,412800,1314,1939,0.4837,0.123,74167,0.3415,31.1,
49010732,637500,7/14/2015,530330316053,R4,9,4,2.75,3400,800,21890,2,2000,,47342591,-122033309,435600,,1993,0.9605,0,66652,0.5506,34.8,471218.7797932966
49011078,735000,6/19/2015,530330022002,SF 5000,9,4,2.5,1740,260,6120,1,1945,,47692857,-122285530,456200,1563,1953,0.8668,0,62333,0.2612,43.9,686105.9572174007
49011761,550000,7/21/2015,530330007004,SF 7200,9,4,2,2460,380,8040,1,1947,79,47712415,-122304028,366300,1073,1951,0.6436,0.1373,83482,0.1972,53.6,539625.7542716145
49012711,1011000,4/1/2015,530330059002,SF 5000,9,4,2.5,2620,230,4480,2,1997,78,47647241,-122372867,762000,1467,1941,0.5931,0,79542,0.2707,32.6,1021759.3623877027
49012729,1110000,6/16/2015,530330059002,SF 5000,9,4,4.25,3490,240,5442,3,2008,82,47647993,-122373929,762000,1467,1941,0.5931,0,79542,0.2707,32.6,1393392.7425346707
49012921,830000,5/12/2015,530330095001,SF 5000,9,5,3.5,2880,520,3750,2,2001,82,47590554,-122291673,596100,1266,1939,0.7936,0.1572,110000,0.3654,43.5,640749.4428555995
49013868,680000,9/9/2015,530330058012,SF 5000,9,4,1,1250,,6720,2,1909,79,47649895,-122388957,255200,1133,1971,0.323,0.0429,57563,0.1161,37.8,
49015093,685000,9/18/2015,530330059003,SF 5000,9,2,1,1250,200,4954,2,1946,78,47647070,-122366578,1000001,740,1956,0.415,0.0654,39500,0.295,19.7,
49015296,515000,4/30/2015,530330219052,RSA 6,9,4,3,1910,190,8947,1,1970,,47737454,-122183256,336800,,1977,0.8499,0,96835,0.388,36.4,518315.4382492947
49015973,899000,4/11/2015,530330106005,SF 5000,9,4,3.5,2630,,5500,2,2015,,47549755,-122392827,595700,1397,1947,0.8253,0,111375,0.2635,45.9,743817.471612542
49016067,145000,7/1/2015,530330307001,R7,9,3,1,760,,4120,1,1924,,47302970,-122218278,170000,724,1965,0.2847,0.0314,42933,0.4847,26.8,
49016208,138000,9/4/2015,530330307001,R7,9,3,1,1330,,8230,2,1921,,47301798,-122220757,170000,724,1965,0.2847,0.0314,42933,0.4847,26.8,
49016475,315000,7/16/2015,530330119001,SF 5000,9,2,1,920,,5650,1,1944,,47509985,-122256742,406300,975,1955,0.8078,0,75000,0.2776,42,
49018053,300000,6/27/2015,530330312051,R5,9,3,2,1460,440,6203,1,1992,,47326601,-122173859,326700,856,1997,0.6047,0.0122,52462,0.5541,23.1,
49018439,207000,4/17/2015,530330308022,R7,9,3,1,990,340,10800,1,1959,,47293061,-122215345,206100,712,1962,0.6981,0,61667,0.225,43.2,
49018589,355000,5/5/2015,530330284031,UL7200,9,4,3,2620,260,8250,2,1979,,47444974,-122285000,152100,697,1968,0.2666,0.0487,24261,0.2394,34.1,466897.75214796857
49020269,652000,9/11/2015,530330323244,R6,9,3,1.75,2460,630,10200,1,1978,,47695491,-122129228,376600,,1974,0.9248,0.0288,126563,0.3986,43.5,663113.5993081692
49021411,280400,4/28/2015,530330300032,RS7200,9,4,2,1730,290,7210,1,1968,,47354000,-122315453,264800,1119,1977,0.7711,0.1433,61950,0.3213,43.5,287013.95848282165
49021850,321650,9/2/2015,530330325003,R4,9,4,2,1220,530,10283,1,1980,,47645795,-121909625,271800,970,1970,0.6392,0.0998,62625,0.4124,32.9,
49022638,280000,4/3/2015,530330304032,RS7.2,9,4,2,1600,440,6861,1,1994,,47270017,-122313144,311900,,,0.9258,0,101411,0.2552,49.1,298074.14380668104
49023292,549950,4/11/2015,530330323071,RA5,9,5,3,2650,440,54380,2,1984,,47772445,-122080767,463400,,1978,0.9498,0.0179,129243,0.6256,34.4,641588.9943843121
49023395,555000,8/11/2015,530330323192,R6,9,4,3,2370,480,15000,2,1978,79,47753797,-122146934,424200,968,1983,0.8357,0,124135,0.1502,52.4,452269.56453630305
49023726,485000,9/12/2015,530330316011,RA5,9,4,2.5,2870,770,31952,2,1996,,47338580,-122066832,325600,,1997,0.9721,0,113500,0.439,36.4,437882.8184159058
49024226,554000,8/20/2015,530330088001,SF 5000,9,4,2,1840,480,4800,1,1981,,47610807,-122299228,497800,1169,1939,0.6104,0,80368,0.2136,35.6,592082.0288174645
49024566,205000,9/23/2015,530330253013,R8,9,3,1,980,,4837,1,1958,,47489989,-122203013,249300,891,1990,0.275,0.2982,47500,0.0917,45.2,
49024650,240000,9/23/2015,530330253013,R8,9,4,1,1860,,4500,2,1923,,47489492,-122203678,249300,891,1990,0.275,0.2982,47500,0.0917,45.2,259810.1944506948
49026456,420000,6/6/2015,530330319032,R4,9,3,1,1750,,23562,1,1959,,47478567,-122114908,334300,,1971,0.8605,0,84886,0.5345,37.9,393631.7622706615
49027428,1442500,8/13/2015,530330323153,RA5,9,4,6,6350,1310,71438,2,2001,,47658129,-122010770,611500,,1990,0.9192,0.0946,131189,0.4735,43.5,1476034.8553980049
49027947,505000,4/24/2015,530330207002,TC,9,4,1,1480,,12675,2,1929,,47762991,-122341565,285800,915,1975,0.4269,0.0376,43750,0.4184,33.6,
49028419,465000,6/19/2015,530330201003,R6,9,4,2,2340,360,7200,1,1959,82,47777037,-122383219,590200,1398,1958,0.9137,0.0943,129531,0.2946,50.6,482063.81487819745
49028971,415000,9/1/2015,530330207002,R6,9,4,2,2100,190,7531,1,1983,,47761535,-122350456,285800,915,1975,0.4269,0.0376,43750,0.4184,33.6,446954.962985118
49029546,530000,8/14/2015,530330303094,RS9.6,9,3,3,3180,710,13018,1,1988,,47300514,-122343471,166100,1116,1990,0.417,0.0601,69191,0.3321,32.7,546537.077966667
49030759,616000,6/13/2015,530330004024,SF 7200,9,3,1.5,1810,250,7710,2,1936,78,47718632,-122358624,399500,1000,1983,0.3054,0,45750,0.1048,61.8,618212.8863193186
49031471,750000,6/13/2015,530330323153,RA2.5,9,4,2.5,2470,720,51836,2,1987,,47652839,-122017639,611500,,1990,0.9192,0.0946,131189,0.4735,43.5,805430.1028257044
49031692,192000,9/24/2015,530330112002,SF 5000,9,3,1,1010,,5000,1,1956,,47530038,-122323688,200000,654,1939,0.5333,0.1053,38885,0.3686,41.9,
49032149,260000,6/13/2015,530330327024,UR,9,3,1.75,940,520,10030,1,1979,,47467810,-121747632,274600,,1974,1,0.1405,47163,0.4005,36.7,
49032383,245000,7/11/2015,530330327024,UR,9,3,1,1250,460,9750,1,1977,,47469753,-121745137,274600,,1974,1,0.1405,47163,0.4005,36.7,
49033292,280000,6/10/2015,530330272001,LDR,9,3,2,1920,480,5800,1,1959,78,47487834,-122280649,281000,979,1989,0.7772,0.0236,71083,0.4431,35.5,288143.77717344626
49034344,1095000,8/18/2015,530330009002,SF 5000,9,3,1.5,1580,,6944,1,1965,78,47718576,-122278499,712200,,1949,0.9075,0,107500,0.2457,52.1,965391.8063737209
49035067,555000,9/26/2015,530330233001,R3.5,9,4,2.25,2110,590,8910,1,1959,,47597901,-122117368,453500,,1965,0.9432,0,109861,0.3552,43,573410.1638309099
49035155,490000,9/5/2015,530330229011,R3.5,9,5,2,1700,490,10350,1,1959,,47635329,-122122515,443900,1797,1965,0.7568,0,111071,0.2601,39.2,499825.3693504683
49035476,330000,9/22/2015,530330114023,SF 5000,9,3,1,1140,,5500,1,1947,,47520255,-122362885,273200,700,1958,0.3863,0,38636,0.1916,42.9,
49035616,5493000,6/16/2015,530330242002,R20,9,4,3.25,4610,700,24825,2,1988,244,47640893,-122234997,1000001,2001,1967,0.8697,0.1573,136500,0.4261,44.3,1641976.878361407
49036017,320000,9/10/2015,530330258053,R8,9,3,1.75,1680,480,7500,1,1976,,47463113,-122190693,228100,929,1975,0.6181,0.0568,60924,0.3059,37.3,328109.7152460951
49037031,515000,5/13/2015,530330292042,SR6,9,4,2.5,2980,780,12534,2,1996,,47399857,-122210630,415500,2001,1997,0.8495,0.0456,94602,0.5716,33.2,352649.5231420977
49037460,420000,9/4/2015,530330226063,R4,9,3,1,970,340,8925,1,1958,,47677586,-122162127,424200,1575,1967,0.8626,0.0459,103103,0.3286,38.8,
49037521,345000,8/18/2015,530330316043,R6,9,4,3,1890,620,6728,2,1991,,47350017,-122030492,246400,1402,2002,0.7034,0,95893,0.577,33.3,385009.68028700404
49037594,340000,7/24/2015,530330316043,R6,9,3,2.5,1770,430,7200,2,1991,,47348637,-122029245,246400,1402,2002,0.7034,0,95893,0.577,33.3,274280.90613453754
49039985,550000,9/5/2015,530330323172,R4,9,4,3,2630,590,9860,2,1984,,47631363,-122042062,566500,,1985,0.958,0,168409,0.4093,43.4,861479.3937635868
49041417,595000,7/3/2015,530330030004,SF 5000,9,3,2,1850,240,3774,2,1929,,47681018,-122381810,428100,737,1947,0.5807,0.0675,107891,0.2059,42.7,621435.6732852043
49041636,600000,7/7/2015,530330031003,SF 5000,9,3,2,1370,20,3825,2,1929,,47682175,-122383566,458300,916,1945,0.5282,0.1047,77604,0.1566,41.8,
49041804,1075000,5/23/2015,530330031003,SF 5000,9,3,3.5,2760,320,3821,2,2015,,47679985,-122386113,458300,916,1945,0.5282,0.1047,77604,0.1566,41.8,1026063.910648738
49042434,234000,9/30/2015,530330290041,SR6,9,3,1,1330,300,8190,1,1959,,47378361,-122302072,144100,667,1967,0.4483,0.0654,38162,0.337,35.5,
49042690,215000,5/19/2015,530330300034,RS7200,9,3,1,1320,,7416,1,1967,,47366763,-122316020,333200,,1972,0.953,0,73971,0.5884,36.3,
49043373,653500,5/28/2015,530330322085,R1,9,5,2.5,2990,370,30550,1,1978,,47572547,-122034464,694600,1681,1997,0.8008,0.1201,113333,0.415,41.1,730462.3591485524
49043686,790100,5/1/2015,530330229023,R4,9,4,3,2590,510,9341,2,1985,,47649558,-122113832,542700,1421,1977,0.6623,0.1958,61250,0.5519,36.6,549107.3549303863
49043920,599000,9/26/2015,530330323161,R4,9,5,2.5,2370,,19482,1,1967,,47655882,-122085857,809800,,2000,0.8885,0,178750,0.6051,42.2,620710.6682208464
49045338,645000,5/30/2015,530330032005,SF 5000,9,3,1,1490,,5000,2,1945,,47672470,-122395901,423100,1246,1939,0.5985,0,90556,0.2555,35.3,
49045350,636207,8/1/2015,530330032007,SF 5000,9,3,2,1390,,4648,2,1900,,47675688,-122393825,620000,991,1939,0.8786,0.0987,87308,0.281,45.3,
49046350,246500,8/8/2015,530330313024,R2,9,3,2,1090,310,13115,1,1990,79,47195183,-121998613,225900,761,1975,0.3249,0,44475,0.3455,26.8,
49047014,2250000,9/1/2015,530330240004,R3.5,9,4,3.5,3670,930,12794,2,2015,,47619034,-122221010,1000001,1404,1966,0.5447,0.1337,72045,0.2539,46.8,1909018.447196504
49047954,440000,6/6/2015,530330105004,SF 5000,9,2,1,1450,,6250,2,1910,,47557196,-122385057,308100,1039,1980,0.2051,0.2018,55735,0.1707,35.9,
49048470,485000,7/9/2015,530330106002,SF 5000,9,2,1,1230,,4800,1,1942,,47549850,-122382125,379800,772,1963,0.538,0.1708,83487,0.216,36.3,
49048766,377500,5/13/2015,530330106004,SF 5000,9,2,1,840,190,4500,1,1939,,47544098,-122390359,422500,1285,1956,0.541,0,69342,0.259,33.8,
49048925,474000,6/20/2015,530330099001,C140,9,4,2.75,2250,480,4000,2,1999,,47569680,-122371486,488600,969,1949,0.7059,0.0681,81019,0.2638,43.2,583133.4441662146
49049749,450000,9/5/2015,530330097024,SF 5000,9,4,2,1610,200,5000,1,1958,,47570858,-122398298,438100,,1953,0.8971,0,92143,0.4569,44.3,473432.3119702886
49050548,377000,7/11/2015,530330002001,SF 7200,9,3,1,1230,260,8531,2,1952,,47731346,-122299665,350500,1598,1959,0.7863,0.0278,82813,0.1608,43.5,
49051914,377500,6/26/2015,530330222014,RSA 6,9,3,1,1300,340,8100,1,1972,,47730298,-122233169,317300,1552,1972,0.76,0,82467,0.3573,38.4,
49052065,280000,9/30/2015,530330299013,R4,9,3,2,1580,530,7500,1,1976,,47332226,-122277715,214300,931,1977,0.6209,0,52917,0.4934,37.5,288303.70039861515
49053318,875000,5/1/2015,530330323262,RA5,9,4,3,3030,860,16000,2,1990,246,47712479,-122081378,638600,1465,1991,0.7051,0.0273,93646,0.3245,43.9,960438.1163933569
49053372,960000,9/15/2015,530330323272,RA5,9,4,2.5,3710,890,29394,2,1990,246,47711967,-122070697,860300,,1993,0.8353,0.059,250001,0.2667,32.9,799517.1640736551
49053543,440000,7/10/2015,530330319062,R4,9,3,2.25,2230,570,22912,1,1968,78,47431334,-122108580,472100,961,1991,0.937,0.0879,116369,0.3674,46,430328.9906055735
49053585,575000,7/25/2015,530330319062,R4,9,4,1.75,2800,500,32752,1,1966,244,47429714,-122102974,472100,961,1991,0.937,0.0879,116369,0.3674,46,544703.5360273301
49053629,435000,9/19/2015,530330251012,R6,9,4,2.5,2610,530,11814,1,1963,,47506608,-122157331,345700,945,1975,0.4525,0.0674,52813,0.2072,36.9,452549.2949981748
49053797,440000,8/1/2015,530330222014,RSA 6,9,3,1,1770,290,7548,1,1970,,47729587,-122233635,317300,1552,1972,0.76,0,82467,0.3573,38.4,445696.7751915704
49055156,690000,8/18/2015,530330214001,RS 7200,9,5,4,3880,360,10092,2,1997,79,47750299,-122283656,474400,,1960,0.943,0,101500,0.3135,42.9,1392050.452642499
49055338,220000,4/11/2015,530330311003,R7,9,4,2,1180,490,8058,1,1969,,47296633,-122190450,206200,738,1968,0.6026,0.0394,61563,0.3739,37.4,
49055945,263250,7/7/2015,530330317031,SR4.5,9,3,1.5,1460,500,11340,1,1958,,47371008,-122161632,268900,,1972,0.931,0,64645,0.0943,46.6,
49056529,1246000,5/23/2015,530330267004,RS12000,9,4,1.75,2940,,35723,1,1957,82,47492818,-122368670,381200,,1956,0.9659,0.0383,101053,0.2528,48.6,1079253.9651058165
49057635,419000,8/29/2015,530330220033,RSA 6,9,3,3,1480,430,4709,2,1986,,47731319,-122205611,396600,1159,1983,0.726,0.0988,92813,0.4418,40,
49059001,926000,9/30/2015,530330250032,R3.5,9,4,2.5,3020,570,14365,2,1987,,47560879,-122109831,712600,,1993,0.8484,0,171471,0.5745,40.7,222148.8352272701
49059286,580000,9/22/2015,530330319034,R4,9,3,3,2820,860,13316,2,1990,,47469906,-122123360,286600,,1972,0.962,0,71382,0.1291,55.2,516381.9011104
49060265,225000,6/26/2015,530330313024,R3,9,2,1,1030,,6912,1,1958,,47199108,-121995448,225900,761,1975,0.3249,0,44475,0.3455,26.8,
